Type ouvrage;Code ligne 1;Nom ligne 1;Propriétaire ligne 1;Etat;TENSION;Source donnée;Geo Shape;Nombre circuit;Code ligne 2;Nom ligne 2;Propriétaire ligne 2;Code ligne 3;Nom ligne 3;Propriétaire ligne 3;Code ligne 4;Nom ligne 4;Propriétaire ligne 4;Code ligne 5;Nom ligne 5;Proprietaire ligne 5;geo_point_2d
AERIEN;ARPENL61ZRIC5;LIAISON 225kV N0 1 ARPENTS (LES) - BONNIERES - RICHEBOURG;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[1.5237890315, 48.8012321954], [1.5242010692, 48.796105094], [1.5246036324, 48.7912561874], [1.5250716812, 48.7859727583], [1.5255048907, 48.7809020053], [1.5259480665, 48.7757189427], [1.5263605594, 48.7708493488], [1.526778423, 48.7659268301], [1.5271878446, 48.7612092641], [1.5206095229, 48.7592694068], [1.5149645576, 48.757596315], [1.507861044, 48.7555107979], [1.5006877721, 48.7534023325], [1.4937487909, 48.7513997602], [1.4865858095, 48.7492626824], [1.4791523296, 48.7470875279], [1.4723005381, 48.7450902492], [1.4656462745, 48.7431292542], [1.4586633813, 48.7410610904], [1.4512783589, 48.7388892842], [1.4430847498, 48.7364923191], [1.4367475656, 48.7336577119], [1.4303997707, 48.7308395729], [1.4244576232, 48.728203712], [1.4194231482, 48.7259744816], [1.416055578, 48.7252416978], [1.4120494742, 48.7226110254], [1.4081807909, 48.7201737407], [1.4038851138, 48.7174777682], [1.4006118171, 48.7154673879], [1.3978706988, 48.7137959723], [1.3940807542, 48.712549446], [1.3898982173, 48.7111733679]], ""type"": ""LineString""}";2;ARPENL62ZRIC6;LIAISON 225kV N0 2 ARPENTS (LES) - MEZEROLLES - RICHEBOURG;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;48.747923021086784, 1.4720280868670246
AERIEN;CXTAGL32SERRI;LIAISON 63kV N0 2 CHAUTAGNE-SERRIERES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[5.8117331846, 45.8773275243], [5.811393876, 45.8787757459]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.87805163510001, 5.811563530300001
AERIEN;LABRUL31MAZAM;LIAISON 63kV N0 1 LABRUGUIERE-MAZAMET;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[2.3640400409, 43.5122786282], [2.3642546095, 43.5137541102], [2.3605129594, 43.5139014805], [2.3579702434, 43.5140333983], [2.3553437981, 43.5141941185], [2.3529234427, 43.5143495326], [2.3494941671, 43.514551298], [2.3458401153, 43.514766184], [2.3428121337, 43.5149473029], [2.3409210726, 43.5163559694], [2.338823681, 43.5179177519], [2.3371796724, 43.5191013985], [2.3350602162, 43.5206839616]], ""type"": ""LineString""}";2;MAZAML31ZLAB5;LIAISON 63kV N0 1 CASTRES-SUD-LABRUGUIERE-MAZAMET;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;43.51529223162357, 2.3497012542847617
AERIEN;SOULLL41SSMON;LIAISON 90kV N0 1 SOULLANS - ST-JEAN-DE-MONTS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[-1.8931490412, 46.7830409362], [-1.8889131668, 46.7838791019], [-1.8881967346, 46.7843376047]], ""type"": ""LineString""}";1;;;;;;;;;;;;;46.78356671452593, -1.8906236068566096
AERIEN;ESTR5L31GRAN8;LIAISON 63kV N0 1 ESTREES-GRANDFRESNOY;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[2.6558668378, 49.4282208618], [2.6564114473, 49.4261084335], [2.6569696585, 49.4239761968], [2.6575102661, 49.4218987961], [2.6580979085, 49.4196433996], [2.6586195409, 49.4176289163], [2.6589390564, 49.4161045428], [2.6593022708, 49.4143069638], [2.6597262556, 49.4123250653], [2.660148422, 49.4102784884], [2.6605705795, 49.4082354982], [2.6609353456, 49.4064837104], [2.6613054587, 49.404710344], [2.6616492376, 49.4031301824], [2.6620428757, 49.4011671997], [2.6624328575, 49.399283274], [2.6628548925, 49.3972492412], [2.6632701901, 49.395243068], [2.663630692, 49.3934984496], [2.6640806498, 49.3913259823], [2.6644958454, 49.3893188942], [2.6648976431, 49.3873738232], [2.6647906931, 49.3854957108], [2.6646607605, 49.3832493423], [2.6645415306, 49.3811691306], [2.6644114768, 49.3789002947], [2.6643418507, 49.3776913249], [2.6642258349, 49.3756793669], [2.6641235994, 49.3738856637], [2.6639921099, 49.3716015436], [2.6638854772, 49.3697629276], [2.6637709408, 49.3677617301], [2.6636334199, 49.3653895739], [2.6638433743, 49.3648787426]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.39672224772435, 2.661867710442853
AERIEN;CHARPL31CRAPO;LIAISON 63kV N0 1 CHARPENAY - CRAPONNE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[4.709219478, 45.7540834102], [4.7078406731, 45.7566687499], [4.7068648815, 45.7584634004], [4.7061747912, 45.7600557954], [4.7053594522, 45.7618164411], [4.7043397497, 45.7635210861], [4.7032015247, 45.7654316351], [4.7018943026, 45.767631055], [4.7013320219, 45.7697193643], [4.7007094959, 45.7720528578], [4.7000831776, 45.7743891281], [4.6991441209, 45.7763035387], [4.6982544975, 45.7781124923], [4.6966963809, 45.7813116976], [4.6963017371, 45.7838068874], [4.6968094609, 45.7861949113], [4.6973154898, 45.7874335779], [4.698227971, 45.7897176839], [4.69786571, 45.7923076094], [4.6975894617, 45.7942044695], [4.69725693, 45.7965291466], [4.6969605777, 45.7986181441], [4.6966620148, 45.8007161872], [4.6966545315, 45.802460689], [4.6966475649, 45.804666919], [4.6966192259, 45.8069150007], [4.6966143762, 45.8099501562], [4.6966202197, 45.8118851966]], ""type"": ""LineString""}";2;CRAPOL31ZCRAP;LIAISON 63kV N0 1 CHARPENAY-CRAPONNE-DARDILLY;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;45.782253774194196, 4.699818531259287
AERIEN;CHARPL31CRAPO;LIAISON 63kV N0 1 CHARPENAY - CRAPONNE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[4.709219478, 45.7540834102], [4.7099232454, 45.7526032144]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.753343312300004, 4.7095713617
AERIEN;BARR6L31CARRI;LIAISON 63kV N0 1 BARROIR-CARRIERES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[2.4550240519, 49.2866714659], [2.4501135339, 49.2857876625], [2.4440522852, 49.2842344752], [2.4399723333, 49.2823073576], [2.4347271969, 49.2784198147], [2.4303312226, 49.2751791317], [2.4271951429, 49.272882475], [2.4235382987, 49.2701782253], [2.4204138415, 49.2679011389], [2.4192509591, 49.2644501944], [2.4180261124, 49.260778256], [2.4179582581, 49.2569141525], [2.4227640864, 49.2496829087], [2.4274849374, 49.2479580372], [2.4321383536, 49.2463013118], [2.4360524289, 49.2449684519]], ""type"": ""LineString""}";2;CARRIL31V.PAU;LIAISON 63kV N0 1 CARRIERES-VILLERS-ST-PAUL;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;49.26740866974445, 2.43079488729493
AERIEN;P.GASL62V.BEL;LIAISON 225kV N0 2 PLESSIS-GASSOT - VILLIERS-LE-BEL;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.4110107437, 49.013486437], [2.4085122404, 49.0121448632], [2.4084799601, 49.0113002827]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.012564674586045, 2.409470952304151
AERIEN;ANGERL41AVRIL;LIAISON 90kV N0 1 ANGERS - AVRILLE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[-0.5467948596, 47.4938754152], [-0.5474625858, 47.4948583691], [-0.548268044, 47.4960764125], [-0.5493256723, 47.4971876318], [-0.5504748616, 47.4983357174], [-0.5522566937, 47.4992581281], [-0.5544448975, 47.5002321258], [-0.556724327, 47.5010770694], [-0.5595212602, 47.5021260577], [-0.5611608422, 47.5031238912], [-0.5632453126, 47.5043919475], [-0.565120373, 47.5055302841], [-0.5670015898, 47.5066801394], [-0.5688760657, 47.5077463348], [-0.5701553853, 47.5085820562], [-0.5719371374, 47.5097528695], [-0.573983687, 47.5112823614], [-0.5757743965, 47.5126015003], [-0.5763721234, 47.5133472494], [-0.579900812, 47.5147087096], [-0.5819996066, 47.5166066033], [-0.5876650637, 47.5167036814], [-0.5902748694, 47.5176645941], [-0.5927313473, 47.5185899882], [-0.5963985243, 47.5199545766], [-0.59768968, 47.5203022124], [-0.5976518017, 47.5201357524]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.50891045611462, -0.5713855017960103
AERIEN;LAVERL31MEDE;LIAISON 63kV N0 1 LAVERA-MEDE (LA);MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[5.1192892365, 43.3932726725], [5.1197709541, 43.3937212521], [5.1200256363, 43.3939026076]], ""type"": ""LineString""}";1;;;;;;;;;;;;;43.39359839078864, 5.119648666115861
AERIEN;I.ELLL41MARA7;LIAISON 90kV N0 1 ILE-D ELLE-MARANS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[-0.9850075719, 46.2991383504], [-0.9854497188, 46.2993090888]], ""type"": ""LineString""}";1;;;;;;;;;;;;;46.2992237196, -0.98522864535
AERIEN;BXLIEL41MARA7;LIAISON 90kV N0 1 BEAULIEU-MARANS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[-0.9850075719, 46.2991383504], [-0.9818030427, 46.2974328718], [-0.9785084809, 46.295649257], [-0.9753987045, 46.2939889222]], ""type"": ""LineString""}";2;I.ELLL41MARA7;LIAISON 90kV N0 1 ILE-D ELLE-MARANS;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;46.29656514204919, -0.9802023351267204
AERIEN;COMM7L61CPFL5;LIAISON 225kV N0 1 CHAMPFLEUR-COMMERVEIL;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[0.1084741947, 48.3696472276], [0.1066564227, 48.3730446269], [0.1058412252, 48.3739367282]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.37185799073654, 0.10725099529434585
AERIEN;GRANZL71PREGU;LIAISON 400kV N0 1 GRANZAY - PREGUILLAC;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[-0.518352495, 46.2187689613], [-0.5191310358, 46.218082197], [-0.5216967495, 46.2137581095]], ""type"": ""LineString""}";1;;;;;;;;;;;;;46.21634893105361, -0.52012772531629
AERIEN;ADELSL31HAMBA;LIAISON 63kV N0 1 ADELSBERG-HAMBACH;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[7.0335951496, 49.0106097112], [7.0319082701, 49.0089106346], [7.0323084162, 49.008799006]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.009626311764606, 7.0326565847054585
AERIEN;LANG6L62ZLAN8;LIAISON 225kV N0 2 LANGLOIS - MORBRAS - VILLEVAUDE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.6604941251, 48.841850475], [2.6614574482, 48.8419958801], [2.6616782453, 48.8420292515]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.841939845738935, 2.661086187844886
AERIEN;CREZAL31DORMA;LIAISON 63kV N0 1 CREZANCY-DORMANS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[3.5230736103, 49.046469994], [3.5231524637, 49.0463078941], [3.5254620878, 49.0471907382], [3.5299965866, 49.0477039912], [3.5333194741, 49.0479981695], [3.5376596981, 49.0483985228], [3.5423622554, 49.0488419946], [3.5464114291, 49.0492265157], [3.5509522371, 49.0496652187], [3.5552778331, 49.0500481588], [3.5596694082, 49.0504602846], [3.5625080869, 49.0507168066], [3.568754062, 49.0512988287], [3.5739714174, 49.0517668001], [3.578508487, 49.0521892213], [3.5826421058, 49.0538008021], [3.5857802148, 49.0550214676], [3.5893572773, 49.0564165622], [3.5937880371, 49.0581454286], [3.5980267307, 49.0597977922], [3.6008217724, 49.0604879427], [3.6041000045, 49.061293328], [3.6085957784, 49.0624153155], [3.6131394915, 49.0635377011], [3.6159268404, 49.0642265913], [3.6170027848, 49.0644917804], [3.6171247749, 49.0641606491]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.05356673634923, 3.570527895727324
AERIEN;BATZEL61MARL6;LIAISON 225kV N0 1 BATZENDORF-MARLENHEIM;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[7.5264368602, 48.6162768903], [7.5263341907, 48.6200829397], [7.5262419155, 48.6234606139], [7.5261831431, 48.6269740111], [7.5262105225, 48.6303524592], [7.5264370142, 48.6337063187], [7.5312981266, 48.6363431417], [7.5373874778, 48.6374464676], [7.5428454535, 48.6384302262], [7.5483045005, 48.6393938765], [7.5566141875, 48.6407869833], [7.5631934463, 48.6418675275], [7.5684571403, 48.642748542], [7.5751533527, 48.6438374219]], ""type"": ""LineString""}";2;DETTWL61MARL6;LIAISON 225kV N0 1 DETTWILLER-MARLENHEIM;ELD;;;;;;;;;;48.63582528719405, 7.5442547688823725
AERIEN;COR.PL72DISTR;LIAISON 400kV N0 2 CORDEMAIS-POSTE - DISTRE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[-1.868705025, 47.2897614179], [-1.870311407, 47.2869913427], [-1.8703115272, 47.2869910157], [-1.8706240082, 47.2861363998]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.28797517747572, -1.8697206016286827
AERIEN;GOURAL31SEVIG;LIAISON 63kV N0 1 GOURAY (LE)-SEVIGNAC;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[-2.5051275952, 48.3046164711], [-2.5050999781, 48.3048070473], [-2.505347054, 48.3062967265]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.305456866904414, -2.5052111054520583
AERIEN;FONDAL31LAURA;LIAISON 63kV N0 1 FONDAMENTE - LAURAS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[2.9617525741, 43.9750337841], [2.9624994942, 43.974045474], [2.96374534, 43.9724472425], [2.9647160053, 43.9711985207], [2.9659702607, 43.9695953634], [2.9669542921, 43.9683371963], [2.9678731086, 43.967162472], [2.9687863646, 43.965994876], [2.9697750608, 43.9647309043], [2.9708702253, 43.9633300088], [2.971518914, 43.9625010772], [2.9730259269, 43.9619299237], [2.9748666613, 43.9611976628], [2.9764917521, 43.9605515981], [2.9781974613, 43.9598728485], [2.9808410737, 43.9588211748], [2.9821888642, 43.9582850912], [2.9834325155, 43.9578415823], [2.9847073912, 43.9567654794], [2.9856282604, 43.9560369784], [2.9865436746, 43.955312458], [2.9878714916, 43.9542615371], [2.989878908, 43.9526724896], [2.9912184404, 43.9516122881], [2.9924984842, 43.9505989991], [2.9939692427, 43.9494345834], [2.99512773, 43.9485173878], [2.9968801316, 43.9477625442], [2.9981471034, 43.9471818024], [2.9999307962, 43.9463643258], [3.0003774223, 43.9461540147], [3.0014451305, 43.9456705549], [3.0027273621, 43.9450829225], [3.004060182, 43.9444715892], [3.0060444504, 43.9435617983], [3.0074021693, 43.9429365162], [3.0098228741, 43.9418218618], [3.0109007204, 43.941325571], [3.0124813229, 43.9405977915], [3.0142399423, 43.9397876983], [3.0156826722, 43.9391176405], [3.0170359234, 43.938490199], [3.0198049434, 43.9372062827], [3.0213538345, 43.9364881937], [3.023137005, 43.9356611703], [3.0245165672, 43.935021333], [3.0266003913, 43.9340549789], [3.0280215623, 43.9333955039], [3.0299795804, 43.9324871529], [3.0324774854, 43.9313283505], [3.0341670676, 43.9305445399], [3.0356330224, 43.9298688557], [3.0373958085, 43.9290463152], [3.0402037253, 43.9277426626], [3.0417872213, 43.9270076079], [3.0433427206, 43.9262851194], [3.0448994219, 43.9255624204], [3.0464390153, 43.9248474537], [3.0473875648, 43.9244072068], [3.049775221, 43.9232216674], [3.0512064178, 43.9220663651], [3.0523028649, 43.9211788217], [3.0533799336, 43.9203057809], [3.0554476877, 43.9186311713], [3.0566183585, 43.9176831298], [3.0579222722, 43.916623972], [3.0603160261, 43.9146798275], [3.0625123531, 43.9128992253], [3.0645795714, 43.9122448533], [3.0664811441, 43.9116620368], [3.0680037243, 43.911202116], [3.070414799, 43.9101628726], [3.0721320324, 43.9094228812], [3.0739446054, 43.9086545268], [3.0757909574, 43.908001348], [3.0775045431, 43.9077075758], [3.0789259194, 43.9074637786], [3.0806412126, 43.9070938876], [3.0818001725, 43.9068396209], [3.0832172586, 43.9065372704], [3.0849164583, 43.9060162946], [3.086747398, 43.9054548265], [3.0886152045, 43.9048819254], [3.0904240302, 43.9043273804], [3.0924591867, 43.9037028174], [3.0940792138, 43.9032061624], [3.0961046373, 43.9025848359], [3.0984485082, 43.9018660333], [3.1005570812, 43.901397236], [3.1017472946, 43.9011329184], [3.1032455545, 43.900800249], [3.105923799, 43.9002049743], [3.1072201975, 43.8999170103], [3.1088361158, 43.8996010524], [3.110822895, 43.8981880445], [3.1108594673, 43.8968006754], [3.1108936627, 43.8954854272], [3.1105756693, 43.8937053722], [3.1101562056, 43.8929003127], [3.1121516913, 43.8917534248], [3.1136227868, 43.8908467798], [3.1147131643, 43.8901747876], [3.1170718407, 43.8887208915], [3.1177345726, 43.8872742835], [3.1183785612, 43.8858682628], [3.1189668953, 43.8845844575], [3.1196004422, 43.883200802], [3.1202671464, 43.8817450743], [3.1209509507, 43.8802520013], [3.1215484648, 43.8789843012], [3.1216686642, 43.8776065001], [3.1218065888, 43.8760275531], [3.1218820467, 43.8751550539], [3.1208489338, 43.8737594188], [3.1203913774, 43.8731662217], [3.1198239237, 43.8723619188], [3.1195273497, 43.8710568904], [3.1192233628, 43.8697178442], [3.1188948052, 43.8682717236], [3.1188284519, 43.8672411267], [3.11959018, 43.8655420049], [3.1199692032, 43.8647766461], [3.1205918271, 43.8634838789]], ""type"": ""LineString""}";2;FONDAL31LAURA;LIAISON 63kV N0 1 FONDAMENTE - LAURAS;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;43.92190908892856, 3.0495461819994976
AERIEN;F.FRAL31ZBEN5;LIAISON 63kV N0 1 BENS (LE)-CHAPELLE DU BARD (LA)-FOND-DE-FRANCE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[6.0748830072, 45.2800641858], [6.0748289355, 45.2806794001], [6.0723817181, 45.2835446308], [6.0714707417, 45.2845942422], [6.070103795, 45.2865195777], [6.0686916496, 45.2885083718], [6.0660726703, 45.2922288324], [6.0649947325, 45.2937290547], [6.0643863932, 45.294623374], [6.0631684048, 45.2963174844], [6.0631344762, 45.3002734123], [6.0630947893, 45.3039879997], [6.0630369718, 45.3111552899], [6.0629877184, 45.3169012461], [6.0629822615, 45.3187505456], [6.0653488102, 45.3235039505], [6.0672901079, 45.3274157264], [6.0686948373, 45.3302121409], [6.0699144958, 45.3327062904], [6.0714438385, 45.3354397855], [6.0734574658, 45.3390746517], [6.0744822416, 45.3409703665], [6.0765919703, 45.3437698903], [6.0783013507, 45.346120816], [6.0822231101, 45.3514016364], [6.0850379681, 45.3551935847], [6.0862604905, 45.3568638963], [6.0866720531, 45.3588459173], [6.087374567, 45.3622220384], [6.0877213581, 45.3638182511], [6.0889477731, 45.3696985809], [6.0894449462, 45.3719812323], [6.0897843466, 45.3735948071], [6.0918599387, 45.383521895], [6.0928985491, 45.388584666], [6.0933365029, 45.3906641532], [6.0938326618, 45.3931448036], [6.0941519339, 45.3945391248], [6.094398201, 45.3958615146], [6.0953235131, 45.4006498137], [6.0958263563, 45.4034313211], [6.0964531541, 45.4068771049], [6.0974966876, 45.412701208], [6.0981115279, 45.417374706], [6.0984484578, 45.4197470729], [6.0992549672, 45.4256958193], [6.1000097944, 45.4290650664], [6.1018197135, 45.4314995069]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.35411715194123, 6.081099069798264
AERIEN;ROANNL31VLERE;LIAISON 63kV N0 1 ROANNE-VILLEREST;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[4.0876557811, 46.0331252428], [4.0879848616, 46.0328058879], [4.0890431981, 46.032774074], [4.0915295427, 46.0312678681], [4.0940875119, 46.0297311535], [4.0957349115, 46.0283796476], [4.0979507382, 46.0265561513], [4.0999044512, 46.0249540334], [4.0998167246, 46.0221171634], [4.0997517299, 46.0200301975], [4.0996840513, 46.0178757808], [4.0996014643, 46.015603168], [4.0971739923, 46.0138691392], [4.093504681, 46.0112163355], [4.0909088612, 46.009367272], [4.0875740753, 46.007011814], [4.0849419332, 46.0051207074], [4.0821594716, 46.003150698], [4.079067695, 46.0009414359], [4.0763777128, 45.9988536865], [4.074266028, 45.9971901854], [4.0715159046, 45.9950431411], [4.0694270787, 45.9934316668], [4.0670614233, 45.9915826898], [4.0639516863, 45.9891535593], [4.0611177925, 45.9869728232], [4.0587674937, 45.9851754612], [4.0569608819, 45.9854847037], [4.0536231847, 45.9860404123], [4.0513700384, 45.986421604]], ""type"": ""LineString""}";1;;;;;;;;;;;;;46.006680340829824, 4.081904830012938
AERIEN;BZGUIL31P.ROI;LIAISON 63kV N0 1 BOURGUIGNON-PONT-DE-ROIDE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[6.7931828252, 47.4145734097], [6.7931089572, 47.4085337043], [6.7931015818, 47.4071929287], [6.7931321822, 47.4013248673], [6.7931408902, 47.3974555004], [6.7908333961, 47.3946513604], [6.7881115684, 47.3913325632], [6.7862874993, 47.3890911172], [6.7810845263, 47.3827418866], [6.7796940605, 47.3810504673], [6.7756898559, 47.3806228056], [6.7698902627, 47.3800225922], [6.7697451987, 47.3801093286]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.39337726703769, 6.786365741840106
AERIEN;ARRE5L31ZBOR5;LIAISON 63kV N0 1 ARREAU-Portique BORDERES-SSLARY-EGET;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[0.3617628376, 42.9018580303], [0.3617631947, 42.9018583063]], ""type"": ""LineString""}";2;ZBOR5L31ZSSL5;LIAISON 63kV N0 1 ARREAU-Portique BORDERES-SSLARY-EGET;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;42.901858168299995, 0.36176301615
AERIEN;ZBOR5L31ZSSL5;LIAISON 63kV N0 1 ARREAU-Portique BORDERES-SSLARY-EGET;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[0.3617628376, 42.9018580303], [0.3616689237, 42.9017414617], [0.3611757775, 42.9012013141], [0.3603775916, 42.9002821818], [0.3591221529, 42.8988616499], [0.3578354549, 42.8973921832], [0.356705056, 42.8961209392], [0.3555217476, 42.8947511226], [0.3546812138, 42.8936183044], [0.3535657245, 42.8925326717], [0.353296619, 42.8916683267], [0.3531622296, 42.891229687], [0.3523842311, 42.8895954707], [0.3516641792, 42.8881075271], [0.3512590154, 42.8866276807], [0.3509733448, 42.8854685807], [0.3507269386, 42.8844862308], [0.3504609983, 42.8834504155], [0.3501975862, 42.8823875116], [0.3498380363, 42.88106863], [0.3495636023, 42.8800604212], [0.3493072893, 42.8791614504], [0.3495552687, 42.8782318783], [0.3498733149, 42.8770799709], [0.3502904545, 42.8754724739], [0.3507165081, 42.8739390023], [0.3505336921, 42.8726649306], [0.3503338731, 42.8712780504], [0.3500508978, 42.8693860117], [0.3500102585, 42.8691361899], [0.3498879159, 42.8682357671], [0.3496396606, 42.8665497764], [0.3493943749, 42.8648879234], [0.3489785019, 42.8633033123], [0.3484725505, 42.8613555578], [0.3481285215, 42.8600306929], [0.3478576947, 42.8589675773], [0.3474740928, 42.8575123237], [0.3470978833, 42.8560841624], [0.3465149346, 42.8538545554], [0.3464130452, 42.853433689], [0.3460090051, 42.8518932371], [0.3459260528, 42.8516212443], [0.3455687589, 42.8501530957], [0.3452046721, 42.8486487008], [0.3448241281, 42.8471582857], [0.3444673861, 42.8456792775], [0.3440960957, 42.8441198522], [0.3437354531, 42.8426488583], [0.3435300895, 42.8418448338], [0.3428507658, 42.8410866749], [0.3418448182, 42.8399865557], [0.3405884834, 42.8386111216], [0.339438441, 42.8373482662], [0.3382905674, 42.8360664809], [0.3371259607, 42.8348040476], [0.3359110207, 42.8334665337], [0.3348251397, 42.8322744663], [0.3338167794, 42.8311787217], [0.3324278192, 42.8296397904], [0.331426836, 42.8285451509], [0.3302249221, 42.8272231841], [0.3290682661, 42.8259528202], [0.3273946643, 42.8242312926], [0.3249983817, 42.824245354], [0.3224039799, 42.8242597556], [0.3209466759, 42.8224923425], [0.3200465329, 42.8212597], [0.3194783223, 42.81950817], [0.3189462775, 42.8178474395], [0.3184351116, 42.8161593417], [0.3184092601, 42.8147074673], [0.317575946, 42.8138657393]], ""type"": ""LineString""}";2;ZBOR7L32ZSSL6;LIAISON 63kV N0 2 ARREAU-Portique BORDERES-SSLARY-EGET;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;42.85564173016493, 0.34240193014460046
